date_added,Action & Adventure,Anime Features,Children & Family Movies,Classic Movies,Comedies,Cult Movies,Documentaries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,LGBTQ Movies,Movies,Music & Musicals,Romantic Movies,Sci-Fi & Fantasy,Sports Movies,Stand-Up Comedy,Thrillers
2008-01-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2009-05-05,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1
2009-11-18,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,1
2010-11-01,0,0,0,0,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,1
2011-05-17,0,0,0,0,0,1,0,3,0,2,1,2,0,0,0,0,0,0,0,1
2011-09-27,0,0,1,0,0,1,0,4,1,2,1,2,0,0,0,0,0,0,0,1
2011-10-01,0,0,1,0,0,1,0,15,1,2,1,2,0,0,0,0,0,2,0,2
2012-02-21,0,0,1,0,0,1,1,15,1,2,1,2,0,0,0,0,0,2,0,2
2012-11-14,0,0,1,0,1,1,1,15,1,2,1,2,0,0,0,0,0,2,0,2
2012-12-01,0,0,2,0,2,1,1,15,1,2,1,2,0,0,0,0,0,2,0,2
2013-09-01,0,0,2,0,2,1,1,15,1,2,1,2,0,0,0,0,0,2,1,2
2013-10-14,0,0,2,0,2,1,1,15,1,2,1,2,0,0,0,0,0,2,2,2
2013-11-01,0,0,2,0,2,1,1,15,1,2,1,2,0,0,0,0,0,2,4,2
2013-12-12,0,0,3,0,2,1,2,15,1,2,1,2,0,0,0,0,0,3,4,2
2013-12-29,0,0,4,0,3,1,2,15,1,2,1,2,0,0,1,0,0,3,4,2
2014-01-17,0,0,4,0,3,1,3,15,1,2,1,3,0,0,1,0,0,3,4,2
2014-01-24,0,0,4,0,3,1,4,15,1,2,1,3,0,0,1,0,0,3,4,2
2014-02-16,1,0,4,0,3,1,4,15,1,2,1,3,0,0,1,0,1,3,4,2
2014-04-15,1,0,4,0,3,1,5,15,1,2,1,3,0,0,1,0,1,3,4,2
2014-06-15,1,0,5,0,3,1,5,15,1,2,1,3,0,0,1,0,1,3,4,2
2014-07-11,1,0,5,0,3,1,6,15,1,2,1,3,0,0,1,0,1,4,4,2
2014-08-15,1,0,5,0,3,1,7,15,1,2,1,3,0,0,1,0,1,4,4,2
2014-09-26,1,0,5,0,3,1,8,15,1,2,1,3,0,0,1,0,1,4,4,2
2014-10-10,1,0,5,0,3,1,8,15,1,2,1,3,0,0,1,0,1,4,5,2
2014-10-12,1,0,6,0,3,1,8,15,1,2,1,3,0,0,1,0,2,4,5,2
2014-10-21,1,0,6,0,3,1,8,15,1,2,1,3,0,0,1,0,2,4,6,2
2014-10-24,1,0,6,0,3,1,9,15,1,2,1,3,0,0,1,0,2,4,6,2
2014-11-07,1,0,6,0,3,1,10,15,1,2,1,4,0,0,1,0,2,4,6,2
2014-11-14,1,0,6,0,3,1,10,15,1,2,1,4,0,0,1,0,2,4,7,2
2014-12-05,1,0,6,0,3,1,10,15,1,2,1,4,0,0,1,0,2,4,8,2
2014-12-12,1,0,7,0,4,1,10,15,1,2,1,4,0,0,1,0,2,4,8,2
2014-12-17,1,0,8,0,5,1,10,15,1,2,1,4,0,0,1,0,2,4,8,2
2014-12-18,1,0,8,0,5,1,10,15,1,2,1,4,0,1,1,0,2,4,8,2
2014-12-19,1,0,8,0,5,1,10,15,1,2,1,4,0,2,1,0,2,4,8,2
2015-01-23,1,0,8,0,5,1,10,15,1,2,1,4,0,2,1,0,2,4,9,2
2015-02-13,1,0,8,0,5,1,11,15,1,2,1,4,0,2,1,0,2,4,9,2
2015-02-15,1,0,8,0,5,1,12,15,1,2,1,5,0,2,1,0,2,5,9,2
2015-02-27,1,0,8,0,5,1,12,15,1,2,1,5,0,2,1,0,2,5,10,2
2015-03-06,1,0,8,0,5,1,13,15,1,2,1,5,0,2,1,0,2,5,11,2
2015-03-15,1,0,8,0,5,1,14,15,1,2,1,5,0,2,1,0,2,6,11,2
2015-04-17,1,0,8,0,5,1,14,15,1,2,1,5,0,2,1,0,2,6,12,2
2015-05-10,1,0,9,0,6,1,14,15,1,2,1,5,0,2,1,0,2,7,12,2
2015-05-17,1,0,10,0,6,1,14,15,1,2,1,5,0,2,1,0,2,7,12,2
2015-05-22,1,0,10,0,6,1,15,15,1,2,1,5,0,2,2,0,2,7,13,2
2015-05-29,1,0,10,0,6,1,16,15,1,2,1,5,0,2,2,0,2,7,13,2
2015-06-01,1,0,10,0,7,1,16,16,1,2,1,6,0,2,2,0,2,7,13,2
2015-06-23,1,0,10,0,7,1,16,17,1,2,2,6,0,2,2,0,3,7,13,2
2015-06-26,1,0,10,0,7,1,17,17,1,2,2,6,0,2,3,0,3,7,13,2
2015-06-29,1,0,10,0,7,1,17,17,1,2,2,6,0,2,3,0,3,7,14,2
2015-07-07,1,0,11,0,7,1,17,17,1,2,2,6,0,2,3,0,3,7,14,2
2015-07-10,1,0,11,0,7,1,17,17,1,2,2,6,0,2,3,0,3,7,15,2
2015-07-14,1,0,11,0,7,1,17,17,1,3,3,6,0,2,3,0,3,7,15,3
2015-07-15,2,0,11,0,7,1,17,18,1,3,3,7,0,2,3,0,3,7,15,3
2015-07-17,2,0,11,0,7,1,18,18,1,3,3,7,0,2,3,0,3,7,16,3
2015-08-05,2,0,12,0,8,1,18,18,1,3,3,7,0,2,3,0,3,7,16,3
2015-08-14,2,0,12,0,8,1,18,18,1,3,3,7,0,2,3,0,3,7,17,3
2015-09-02,2,0,12,0,8,1,18,19,1,3,3,8,0,2,3,0,3,7,17,3
2015-09-08,2,0,12,0,8,1,18,20,1,3,4,8,0,2,3,1,3,7,17,3
2015-09-15,2,0,12,0,8,1,19,20,1,3,4,8,0,2,3,1,3,7,17,3
2015-09-18,2,0,12,0,8,1,20,20,1,3,4,8,0,2,4,1,3,7,17,3
2015-09-22,2,0,12,0,9,1,20,20,1,3,4,8,0,2,4,1,3,7,17,3
2015-09-29,2,0,13,0,9,1,20,20,1,3,4,8,0,2,5,1,3,7,17,3
2015-10-02,2,0,13,0,9,1,20,20,1,3,4,8,0,2,5,1,3,7,18,3
2015-10-09,2,0,13,0,9,1,21,20,1,3,4,9,0,2,5,1,3,7,18,3
2015-10-14,2,0,13,0,9,1,21,21,1,3,4,10,0,2,5,1,3,7,18,4
2015-10-16,2,0,13,0,9,1,21,23,1,3,6,10,0,2,5,1,4,7,19,4
2015-10-22,2,0,13,0,10,1,21,23,1,3,7,10,0,2,5,1,4,7,19,4
2015-10-25,2,0,14,0,10,1,21,23,1,3,7,10,0,2,5,1,4,7,19,4
2015-10-27,2,0,14,0,11,1,21,24,1,3,8,10,0,2,5,1,4,7,19,4
2015-10-31,2,0,14,0,11,1,21,24,1,4,8,10,0,2,5,1,4,7,19,4
2015-11-13,2,0,14,0,11,1,21,24,1,4,8,10,0,2,5,1,4,7,20,4
2015-11-18,2,0,14,0,12,1,21,25,1,4,8,10,1,2,5,1,4,7,20,4
2015-12-01,2,0,15,0,13,1,22,25,1,4,8,11,1,2,5,1,4,7,20,4
2015-12-04,2,0,15,0,14,1,22,25,1,4,8,11,1,2,6,1,4,7,20,4
2015-12-09,2,0,15,0,15,1,22,25,1,4,8,12,1,2,6,1,4,7,20,4
2015-12-11,3,0,15,0,16,1,22,25,1,4,8,12,1,2,6,1,4,7,20,4
2015-12-15,3,0,15,0,16,1,23,26,1,4,8,13,1,2,7,1,4,7,20,4
2015-12-17,3,0,16,0,16,1,23,26,1,4,8,13,1,2,7,1,4,7,20,4
2015-12-18,3,0,16,0,16,1,23,26,1,4,8,13,1,2,7,1,4,7,21,4
2015-12-20,3,0,19,0,17,1,23,26,1,4,8,13,1,2,7,1,4,7,21,4
2015-12-26,3,0,19,0,17,1,23,26,1,4,8,13,1,3,7,1,4,7,21,4
2015-12-28,3,0,19,0,17,1,23,27,1,4,8,14,1,3,7,1,4,7,21,4
2016-01-01,3,0,23,0,17,1,24,27,1,4,8,15,1,7,7,1,5,7,21,4
2016-01-08,3,0,23,0,17,1,24,27,1,4,8,15,1,7,7,1,5,7,22,4
2016-01-15,5,0,23,0,17,1,24,28,1,4,8,17,1,7,7,1,5,7,22,4
2016-01-22,5,0,23,0,17,1,24,28,1,4,8,17,1,7,7,1,5,7,23,4
2016-01-28,5,0,23,0,17,1,24,28,1,4,8,17,1,9,7,1,5,7,23,4
2016-02-04,5,0,23,0,17,1,24,29,1,4,9,17,1,9,7,1,5,7,23,4
2016-02-05,5,0,23,0,17,1,24,29,1,4,9,17,1,9,7,1,5,7,24,4
2016-02-06,5,0,23,0,17,1,24,30,1,4,9,17,1,9,7,1,5,7,24,5
2016-02-14,5,0,23,0,18,1,24,31,1,4,9,17,1,9,7,2,5,7,24,5
2016-02-18,5,0,25,0,20,1,24,31,1,4,9,17,1,9,7,2,5,7,24,5
2016-02-24,5,0,26,0,20,1,24,31,1,4,9,17,1,9,7,2,6,7,24,5
2016-02-26,6,0,26,0,20,1,25,31,1,4,9,18,1,9,7,3,6,7,24,5
2016-03-01,6,0,26,0,23,1,25,31,1,4,9,19,1,9,7,4,6,7,24,5
2016-03-02,6,0,26,0,23,1,26,31,1,4,9,19,1,9,7,4,6,7,24,5
2016-03-07,7,0,26,0,23,1,26,31,1,4,9,19,1,9,7,4,7,7,24,5
2016-03-09,7,0,26,0,23,1,26,32,1,4,9,20,1,9,7,4,7,7,24,6
2016-03-16,7,0,27,0,24,1,26,32,1,4,9,20,1,9,7,4,7,7,24,6
2016-03-18,7,0,28,0,26,2,27,32,1,5,9,21,1,9,7,4,7,7,25,6
2016-03-19,7,0,29,0,27,2,27,32,1,5,9,21,1,9,7,4,7,7,25,6
2016-03-25,7,0,30,0,28,2,27,32,1,5,9,21,1,9,7,4,7,7,25,6
2016-03-31,7,0,30,0,28,2,28,32,2,5,9,21,1,9,8,4,7,7,25,6
2016-04-01,7,0,30,0,28,2,31,32,2,5,9,21,1,9,9,4,7,8,25,6
2016-04-08,7,0,30,0,28,2,31,32,2,6,9,21,1,9,9,4,7,8,25,7
2016-04-09,7,0,30,0,29,2,31,32,2,6,9,22,1,9,9,4,7,8,25,7
2016-04-15,8,0,30,0,30,2,32,33,2,6,10,23,1,9,9,4,7,8,25,7
2016-04-20,8,0,30,0,31,2,32,33,2,6,10,23,1,9,9,4,7,8,25,7
2016-04-22,8,0,30,0,31,2,33,33,2,6,10,23,1,9,9,4,7,8,26,7
2016-04-25,8,0,30,0,31,2,34,33,2,6,10,24,1,9,9,4,7,8,26,7
2016-04-29,8,0,30,0,32,2,35,33,2,6,10,24,1,9,9,4,7,9,26,7
2016-05-01,8,0,30,0,32,2,36,34,2,6,10,26,1,10,9,5,7,9,26,7
2016-05-05,8,0,30,0,33,2,36,34,2,6,10,26,2,10,9,5,7,9,26,7
2016-05-06,8,0,30,0,33,2,36,34,2,6,10,26,2,10,9,5,7,9,27,7
2016-05-08,8,0,30,0,33,2,36,35,2,6,11,27,2,10,9,5,7,9,27,7
2016-05-15,8,0,30,0,33,2,37,35,2,6,11,28,2,10,9,5,7,9,27,7
2016-05-26,8,0,30,0,33,2,38,35,2,6,11,28,2,10,9,5,7,9,27,7
2016-05-27,9,0,30,0,34,2,38,35,2,6,11,28,2,10,9,5,7,9,27,7
2016-06-01,10,0,30,0,35,2,40,36,2,6,11,32,2,10,9,5,7,9,27,7
2016-06-03,10,0,30,0,35,2,40,36,2,6,11,32,2,10,10,5,7,9,28,7
2016-06-13,10,0,30,0,35,2,41,36,2,6,11,32,2,10,11,5,7,9,28,7
2016-06-18,11,0,30,0,35,2,41,37,2,6,11,33,2,10,11,5,7,9,28,7
2016-06-24,11,0,30,0,36,2,41,38,2,6,12,33,2,10,11,5,7,9,29,7
2016-06-30,11,0,30,0,36,2,43,38,2,6,12,34,2,10,11,5,7,10,29,7
2016-07-01,11,0,30,0,36,2,45,42,2,6,14,40,2,10,11,5,7,10,30,8
2016-07-06,11,0,30,0,37,2,45,42,2,6,15,41,2,10,11,5,7,10,30,8
2016-07-08,11,0,30,0,37,2,45,42,2,7,16,41,2,10,11,5,7,10,30,9
2016-07-10,11,0,30,0,37,2,45,43,2,7,16,42,2,10,11,5,7,11,30,9
2016-07-14,12,0,30,0,37,2,45,43,2,7,16,42,2,10,11,5,7,11,30,9
2016-07-15,12,0,30,0,39,2,46,44,2,8,16,43,2,10,11,5,7,12,30,10
2016-07-21,12,0,30,0,40,2,46,44,2,8,16,43,2,10,11,5,7,12,30,10
2016-07-25,12,0,30,0,40,2,46,44,2,8,16,43,2,10,11,5,7,12,30,11
2016-07-29,12,0,30,0,40,2,46,45,2,8,17,43,2,10,11,5,7,12,30,11
2016-08-01,12,0,30,0,40,2,52,46,2,8,17,44,3,10,11,5,7,13,30,11
2016-08-02,12,0,30,0,40,2,52,46,2,8,17,44,3,10,11,5,7,13,31,11
2016-08-05,12,0,30,0,40,2,52,46,2,8,17,44,3,10,11,5,7,13,32,11
2016-08-11,12,0,30,0,40,2,52,46,2,8,17,44,3,10,11,5,7,13,36,11
2016-08-13,12,0,30,0,40,2,52,46,2,9,18,44,3,10,11,5,7,13,36,12
2016-08-15,12,0,30,0,40,2,55,46,2,9,18,46,3,11,11,5,7,14,36,12
2016-08-19,12,0,30,0,40,2,56,46,2,9,18,46,3,11,12,5,7,14,36,12
2016-08-25,12,0,30,0,40,2,56,47,2,9,18,47,3,11,12,5,7,14,36,12
2016-08-26,12,0,30,0,40,2,56,49,2,9,19,48,3,11,13,5,7,14,37,12
2016-09-01,12,0,32,0,44,2,58,52,2,9,20,53,3,11,13,6,7,15,37,12
2016-09-06,12,0,32,0,44,2,59,52,2,9,20,53,3,11,13,6,7,15,37,12
2016-09-09,12,0,32,0,44,2,59,52,2,9,20,53,3,11,13,6,7,15,38,12
2016-09-13,12,0,32,0,44,2,60,52,2,9,20,53,3,11,13,6,7,15,38,12
2016-09-15,12,0,32,0,45,2,61,52,2,9,20,53,3,11,14,6,7,15,38,12
2016-09-16,12,0,32,0,45,2,63,52,2,9,20,54,3,12,14,6,8,15,39,13
2016-09-19,12,0,32,0,45,2,63,52,2,9,20,54,3,12,14,6,8,15,45,13
2016-09-20,12,0,32,0,45,2,63,53,2,9,21,54,3,12,14,6,8,15,45,13
2016-09-23,12,0,32,0,45,2,64,53,2,9,21,54,3,12,14,6,8,15,46,13
2016-09-30,12,0,32,0,45,2,65,53,2,9,21,54,3,12,14,6,8,15,46,13
2016-10-01,12,0,33,0,48,2,66,59,2,9,23,61,3,13,15,6,8,16,46,13
2016-10-04,12,0,34,0,49,2,66,59,2,9,23,61,3,13,15,6,8,16,46,13
2016-10-07,13,0,34,0,49,2,67,60,2,9,23,62,3,13,15,6,8,16,47,13
2016-10-12,13,0,34,0,49,2,67,60,2,9,23,62,3,13,16,6,8,16,47,13
2016-10-13,13,0,34,0,50,2,67,60,2,9,23,62,3,13,16,6,8,16,47,13
2016-10-14,13,0,34,0,50,2,68,60,2,9,23,62,3,13,16,6,8,16,47,13
2016-10-15,16,3,34,0,52,2,68,60,2,9,23,65,3,13,17,6,10,17,47,13
2016-10-16,16,3,34,0,52,2,69,60,2,9,23,66,3,13,17,6,10,17,47,13
2016-10-21,16,3,34,0,52,2,69,60,2,9,23,66,3,13,17,6,10,17,48,13
2016-10-27,16,3,34,0,52,2,69,61,2,9,23,67,3,13,17,6,10,17,48,13
2016-10-28,16,3,34,0,55,2,70,63,2,10,23,71,3,13,17,6,10,17,48,14
2016-10-29,16,3,35,0,56,2,70,63,2,10,23,71,3,13,17,6,10,17,48,14
2016-11-01,17,3,35,2,57,2,73,65,2,10,23,73,3,14,17,7,10,17,48,14
2016-11-02,17,3,35,2,57,2,73,67,2,10,23,75,3,14,17,7,10,17,48,14
2016-11-04,17,3,35,2,57,2,74,67,2,10,23,75,3,14,17,7,10,17,49,14
2016-11-10,17,3,35,2,57,2,74,67,2,10,23,75,3,14,17,7,10,17,50,14
2016-11-11,18,3,35,2,58,2,74,67,2,10,23,75,3,14,17,7,10,17,50,14
2016-11-15,18,3,35,2,58,2,74,68,2,10,24,76,3,14,17,7,10,17,51,14
2016-11-18,18,3,35,2,58,2,75,69,2,10,25,77,3,14,17,7,10,17,52,14
2016-11-19,18,3,35,2,58,2,75,69,2,10,25,77,3,14,17,7,10,17,53,14
2016-11-21,18,3,35,2,58,2,75,69,2,10,25,77,3,14,17,7,10,17,54,14
2016-11-22,18,3,35,2,58,2,75,71,2,10,26,78,3,14,17,7,10,17,54,15
2016-11-25,18,3,35,2,58,2,76,71,2,10,26,79,3,14,17,7,10,17,55,15
2016-11-30,18,3,35,2,58,2,77,71,2,10,26,80,3,14,17,7,10,17,55,15
2016-12-01,18,4,37,2,60,2,78,77,2,10,29,84,3,14,17,7,10,18,56,16
2016-12-02,18,4,37,2,61,2,79,78,2,11,31,84,3,14,17,7,10,18,56,16
2016-12-03,18,4,37,2,61,2,79,80,2,11,32,86,3,14,17,7,10,18,56,16
2016-12-04,18,4,37,2,61,2,79,81,2,11,32,87,3,14,17,7,10,19,56,16
2016-12-05,18,4,37,2,61,2,79,82,2,11,33,87,3,14,17,7,10,19,56,17
2016-12-06,18,4,37,2,61,2,80,84,2,11,35,88,3,14,18,8,10,20,57,17
2016-12-08,19,4,37,2,62,2,80,85,2,11,36,88,3,14,18,8,10,20,57,17
2016-12-09,20,4,38,2,62,2,80,85,2,11,36,88,3,14,19,8,11,20,57,17
2016-12-10,20,4,38,2,62,2,81,85,2,11,36,88,3,14,19,8,11,21,57,17
2016-12-11,20,4,38,2,62,2,82,85,2,11,36,88,3,14,19,8,11,21,57,17
2016-12-12,20,4,38,2,62,2,82,85,2,11,36,88,3,14,19,8,11,21,58,17
2016-12-14,20,4,38,2,62,2,83,85,2,11,36,88,3,14,19,8,11,22,58,17
2016-12-15,20,4,38,2,63,2,85,86,2,11,37,91,3,14,19,8,11,23,58,17
2016-12-16,20,4,38,2,63,2,87,88,2,11,37,91,3,14,19,8,11,23,58,17
2016-12-19,20,4,38,2,64,2,87,89,2,11,38,91,3,14,19,8,11,23,58,17
2016-12-20,21,4,39,2,65,2,87,89,2,12,38,92,3,15,19,8,11,23,59,17
2016-12-21,21,4,39,2,65,2,88,89,2,12,38,92,3,15,19,8,11,23,59,17
2016-12-23,21,4,39,2,65,2,89,90,2,12,38,93,3,15,20,8,11,23,60,17
2016-12-25,21,4,39,2,65,2,90,90,2,12,38,94,3,15,20,8,11,23,60,17
2016-12-28,21,4,39,2,65,2,91,90,2,12,38,95,3,15,20,8,11,23,60,17
2016-12-31,21,4,39,2,65,2,91,92,2,12,39,96,3,15,20,8,11,23,60,18
2017-01-01,21,4,40,2,67,2,95,97,2,12,41,104,4,15,20,8,11,23,60,19
2017-01-03,21,4,40,2,67,2,95,97,2,12,41,104,4,15,20,8,11,23,61,19
2017-01-04,21,4,41,2,67,2,95,97,2,12,41,104,4,15,20,8,12,23,61,19
2017-01-05,22,4,41,2,69,2,95,98,2,12,41,107,4,15,20,8,12,23,61,20
2017-01-06,22,4,43,2,69,2,96,100,2,12,41,108,5,15,20,8,12,23,61,20
2017-01-07,22,4,43,2,69,2,97,100,2,13,41,109,5,15,21,8,12,23,61,21
2017-01-10,22,4,43,2,69,2,97,100,2,13,41,109,5,15,21,8,12,23,62,21
2017-01-12,22,4,43,2,70,2,97,102,2,13,42,110,5,15,21,8,12,23,62,21
2017-01-13,22,4,43,2,70,2,98,102,2,14,42,111,5,15,21,8,12,23,62,22
2017-01-14,22,4,43,2,71,2,98,106,2,14,45,112,5,15,21,9,12,23,62,22
2017-01-15,22,4,43,2,71,2,100,112,2,15,48,119,6,15,22,9,12,24,62,23
2017-01-16,22,4,43,2,71,2,100,113,2,16,48,120,6,15,22,9,12,24,62,23
2017-01-17,23,4,43,2,71,2,100,113,2,16,48,120,6,15,22,9,13,24,63,23
2017-01-18,23,4,43,2,71,2,101,113,2,16,48,120,6,15,22,9,13,24,63,23
2017-01-19,23,4,43,2,72,2,101,113,2,16,49,120,6,15,22,9,13,24,63,23
2017-01-20,23,4,43,2,74,2,101,114,2,16,49,122,6,15,22,10,13,24,63,23
2017-01-23,23,4,43,2,74,2,101,114,2,16,49,122,6,15,22,10,13,24,64,23
2017-01-24,23,4,43,2,74,2,101,114,2,16,49,122,6,15,22,10,13,24,65,23
2017-01-25,23,4,43,2,74,2,101,115,2,16,49,123,6,15,22,10,13,24,65,23
2017-01-26,23,4,43,2,74,2,101,115,2,16,49,123,6,16,22,10,13,24,65,23
2017-01-27,23,4,43,2,74,2,101,115,2,16,49,124,6,16,22,10,14,24,65,24
2017-01-29,23,4,43,2,75,2,101,115,2,16,49,125,6,16,22,10,14,24,65,24
2017-01-31,23,4,43,2,75,2,101,116,2,16,49,126,6,16,22,10,14,24,66,24
2017-02-01,26,4,44,3,79,3,106,123,2,16,52,136,6,16,23,11,14,26,66,25
2017-02-02,26,4,44,3,80,3,106,124,2,16,53,136,6,16,23,11,14,26,66,25
2017-02-03,26,4,44,3,80,3,106,125,2,16,53,136,6,16,23,11,14,26,67,25
2017-02-04,26,4,44,3,80,3,106,125,2,17,53,136,6,16,23,11,14,26,67,26
2017-02-05,26,4,44,3,80,3,108,125,2,17,53,137,6,16,23,11,14,26,67,26
2017-02-07,26,4,44,3,81,3,108,125,2,17,53,137,6,16,24,12,14,26,67,26
2017-02-08,26,4,46,3,82,3,108,125,2,17,53,138,6,16,25,13,14,26,67,26
2017-02-10,26,4,46,3,83,3,109,125,2,17,53,140,6,16,26,13,14,26,68,26
2017-02-11,27,4,46,3,83,3,109,126,2,17,53,141,6,16,26,13,14,26,68,26
2017-02-12,27,4,46,3,83,3,109,127,2,17,53,142,6,16,26,13,14,26,68,26
2017-02-14,27,4,46,3,85,3,109,128,2,17,54,143,6,16,26,13,14,26,69,26
2017-02-15,27,4,46,3,86,3,110,131,2,17,56,147,6,16,27,13,14,26,69,27
2017-02-16,27,4,46,3,87,3,110,133,2,17,58,147,7,16,27,13,14,26,69,27
2017-02-17,29,4,46,3,87,3,110,135,2,17,60,150,7,16,27,13,14,26,69,27
2017-02-19,29,4,48,3,87,3,111,135,2,17,60,151,7,16,28,13,14,26,69,28
2017-02-20,29,4,48,3,87,3,111,136,2,17,60,152,7,16,29,13,14,26,69,28
2017-02-21,29,4,48,3,87,3,111,136,2,17,60,152,7,16,29,13,14,26,70,28
2017-02-22,29,4,49,3,87,3,117,136,2,17,60,157,7,16,29,13,14,26,70,28
2017-02-23,30,4,49,3,87,3,118,136,2,17,61,158,7,16,29,13,15,26,70,28
2017-02-24,30,4,49,3,87,3,118,137,2,17,62,158,7,16,29,13,15,26,70,29
2017-02-25,31,4,49,3,87,3,118,137,2,17,62,159,7,16,29,13,15,26,70,29
2017-02-26,31,4,49,3,87,3,118,138,2,17,62,160,7,16,29,13,15,26,70,29
2017-02-27,32,4,49,3,87,3,118,138,2,17,62,161,7,16,29,13,15,26,70,29
2017-02-28,32,4,49,3,87,3,119,139,2,17,62,161,8,16,29,13,15,26,71,29
2017-03-01,32,4,50,3,87,3,126,143,2,17,62,167,8,16,29,14,15,26,71,30
2017-03-02,32,4,50,3,87,3,127,144,2,17,63,168,8,16,30,14,15,26,71,30
2017-03-07,32,4,50,3,87,3,127,144,2,17,63,168,8,16,30,14,15,26,72,30
2017-03-08,32,4,50,3,88,3,127,144,2,17,63,168,8,16,30,14,15,27,72,30
2017-03-09,32,4,50,3,89,3,129,145,2,17,64,171,8,16,30,14,15,27,72,30
2017-03-10,32,4,50,3,102,3,130,154,2,17,65,189,8,16,30,21,15,29,72,30
2017-03-14,32,4,50,3,102,3,130,155,2,17,66,190,8,16,30,21,15,29,73,30
2017-03-15,35,4,50,3,104,3,132,161,2,17,68,196,8,16,30,21,15,30,73,30
2017-03-16,36,4,51,4,105,3,132,164,2,17,69,197,8,16,30,22,15,30,73,30
2017-03-17,36,4,51,4,106,3,132,166,2,17,70,198,8,16,30,22,15,30,73,31
2017-03-18,37,4,51,4,106,3,133,166,2,18,70,199,8,16,30,22,15,30,73,31
2017-03-21,37,4,51,4,106,3,135,167,2,18,71,202,8,16,30,22,15,30,73,31
2017-03-23,37,4,51,4,106,3,135,168,2,18,72,202,8,16,30,22,15,30,73,31
2017-03-24,37,4,51,4,106,3,136,169,2,18,72,202,8,16,30,22,15,30,74,31
2017-03-28,37,4,51,4,106,3,136,169,2,18,72,202,8,16,30,22,15,30,75,31
2017-03-30,38,4,51,4,107,3,136,170,2,19,74,202,8,16,30,22,15,30,75,32
2017-03-31,38,4,51,15,107,3,151,171,2,20,75,203,8,16,30,23,15,31,76,32
2017-04-01,40,4,51,15,108,4,160,179,2,20,77,217,8,16,33,23,15,32,76,33
2017-04-02,40,4,51,15,109,4,160,180,2,20,77,217,8,16,33,23,15,32,76,33
2017-04-04,40,4,51,15,109,4,160,180,2,20,77,217,8,17,33,23,15,32,76,33
2017-04-06,40,4,51,15,109,4,160,180,2,21,78,217,8,17,33,23,15,32,76,33
2017-04-07,40,4,51,15,110,4,162,181,2,21,79,219,9,17,33,25,15,32,76,33
2017-04-08,40,4,51,15,110,4,163,182,2,21,79,221,9,17,33,26,15,32,76,33
2017-04-10,40,4,51,15,111,4,163,182,2,21,79,221,9,17,33,26,15,32,76,33
2017-04-11,40,4,51,15,111,4,163,182,2,21,79,221,9,17,33,26,15,32,77,33
2017-04-12,40,4,51,15,112,4,164,182,2,21,79,223,10,17,33,26,15,33,77,33
2017-04-14,40,4,51,15,114,4,165,185,2,21,79,226,10,17,33,27,15,33,77,34
2017-04-15,40,4,54,15,116,4,165,188,2,21,79,228,10,17,36,27,15,33,77,35
2017-04-16,40,4,54,15,116,4,165,189,2,21,80,228,10,17,36,27,15,33,77,35
2017-04-18,40,4,55,15,117,4,165,189,2,21,80,228,10,17,36,27,15,33,78,35
2017-04-19,40,4,55,15,117,4,167,189,2,21,80,228,10,17,36,27,15,33,78,35
2017-04-21,41,4,55,15,117,4,167,191,2,21,82,228,10,17,36,28,15,33,78,35
2017-04-22,41,4,55,15,117,4,172,191,2,21,82,231,10,17,36,28,15,33,78,35
2017-04-25,41,4,55,15,119,4,172,193,2,21,82,234,10,17,36,28,15,33,79,35
2017-04-26,41,4,55,15,119,4,172,194,2,21,82,234,10,17,36,28,15,33,79,35
2017-04-28,41,4,55,15,119,4,174,196,2,21,82,235,10,17,37,28,15,33,79,36
2017-05-01,43,5,55,15,126,4,181,208,2,21,86,251,10,17,38,31,16,34,79,38
2017-05-02,43,5,55,15,126,4,181,209,2,21,87,251,10,17,38,32,16,34,80,38
2017-05-05,43,5,56,15,127,4,182,209,2,21,87,251,10,17,38,32,16,34,81,38
2017-05-07,43,5,56,15,127,4,183,209,2,21,87,251,10,17,38,32,16,34,81,38
2017-05-08,43,5,56,15,127,4,184,209,2,21,87,251,10,17,38,32,16,34,81,38
2017-05-09,43,5,56,15,127,4,184,209,2,21,87,251,10,17,38,32,16,34,82,38
2017-05-10,43,5,57,15,128,4,184,210,2,21,87,252,10,17,38,32,16,34,82,38
2017-05-12,43,5,58,15,129,5,185,210,2,21,88,252,10,17,38,32,16,34,82,38
2017-05-13,43,5,58,15,130,5,185,210,2,21,88,252,10,17,38,32,16,34,82,38
2017-05-15,43,5,58,15,132,5,187,215,2,21,89,257,10,18,39,33,17,35,82,39
2017-05-16,43,5,58,15,132,5,187,216,2,21,90,257,10,18,39,33,17,35,83,39
2017-05-19,44,6,58,15,132,5,188,216,2,21,90,259,11,18,39,33,17,35,83,39
2017-05-22,44,6,58,15,132,5,189,216,2,21,90,259,11,18,39,33,17,35,83,39
2017-05-23,45,6,58,15,132,5,189,216,2,21,90,260,11,18,39,33,18,35,84,39
